productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
90689,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90689_200w.jpg,3,1394,https://cpt.tcgcsv.com/PhL,2023-01-06T16:41:51.577,1,4/124,Common,Grass,70,Basic,,[2] Whirlwind (20) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,Lx2,F-20,1,0.1,0.25,5.0,0.28,,Normal,
90689,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90689_200w.jpg,3,1394,https://cpt.tcgcsv.com/PhL,2023-01-06T16:41:51.577,1,4/124,Common,Grass,70,Basic,,[2] Whirlwind (20) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,Lx2,F-20,1,0.3,0.52,1.74,0.53,,Reverse Holofoil,
90695,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/90695_200w.jpg,3,1394,https://cpt.tcgcsv.com/WhL,2025-12-04T22:17:15.307,1,5/124,Rare,Grass,100,Stage 1,,"[2] Agility (30) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,F-20,0,0.34,0.87,1.49,0.88,0.6,Normal,[3] Cutting Wind (70)
90695,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/90695_200w.jpg,3,1394,https://cpt.tcgcsv.com/WhL,2025-12-04T22:17:15.307,1,5/124,Rare,Grass,100,Stage 1,,"[2] Agility (30) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",Lx2,F-20,0,0.65,0.95,4.19,0.76,,Reverse Holofoil,[3] Cutting Wind (70)
90780,Zweilous (95),Zweilous 95,https://tcgplayer-cdn.tcgplayer.com/product/90780_200w.jpg,3,1394,https://cpt.tcgcsv.com/DkL,2025-11-10T22:57:19.72,1,95/124,Uncommon,Dragon,80,Stage 1,,"[2] Crunch (30) Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.",Ox2,,2,0.2,0.37,5.0,0.37,,Normal,[DDP] Dragon Claw (80)
90780,Zweilous (95),Zweilous 95,https://tcgplayer-cdn.tcgplayer.com/product/90780_200w.jpg,3,1394,https://cpt.tcgcsv.com/DkL,2025-11-10T22:57:19.72,1,95/124,Uncommon,Dragon,80,Stage 1,,"[2] Crunch (30) Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.",Ox2,,2,0.6,1.25,1.99,1.54,,Reverse Holofoil,[DDP] Dragon Claw (80)
90781,Zweilous (96),Zweilous 96,https://tcgplayer-cdn.tcgplayer.com/product/90781_200w.jpg,3,1394,https://cpt.tcgcsv.com/FkL,2023-01-06T17:08:00.6,1,96/124,Uncommon,Dragon,90,Stage 1,,[1] Draw In - Attach 2 D Energy from your discard pile to this Pokemon.,Ox2,,3,0.22,0.36,28.0,0.32,0.24,Normal,[1DP] Dragon Headbutt (40)
90781,Zweilous (96),Zweilous 96,https://tcgplayer-cdn.tcgplayer.com/product/90781_200w.jpg,3,1394,https://cpt.tcgcsv.com/FkL,2023-01-06T17:08:00.6,1,96/124,Uncommon,Dragon,90,Stage 1,,[1] Draw In - Attach 2 D Energy from your discard pile to this Pokemon.,Ox2,,3,0.2,0.85,2.15,1.1,,Reverse Holofoil,[1DP] Dragon Headbutt (40)
98540,Dragons Exalted Booster Box,Dragons Exalted Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98540_200w.jpg,3,1394,https://cpt.tcgcsv.com/QqP,2015-05-06T13:44:37.66,1,,,,,,,,,,,,,,,,,
98541,Dragons Exalted Booster Pack,Dragons Exalted Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98541_200w.jpg,3,1394,https://cpt.tcgcsv.com/RqP,2017-07-22T17:06:55.923,1,,,,,,,,,,,292.98,292.98,292.98,187.27,,Normal,
280553,Code Card - Dragons Exalted Booster Pack,Code Card Dragons Exalted Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/280553_200w.jpg,3,1394,https://cpt.tcgcsv.com/5fg3,2022-07-27T20:52:57.17,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,0.44,0.48,2.0,,,Normal,
